source,target,distance,correlation,weight,same_sector,same_subsector,sector_source,sector_target,subsector_source,subsector_target,matrix_type
CPFE3,CPLE6,0.8518055129106769,0.6372136840874894,0.8518055129106769,True,True,Utilities,Utilities,Electric Utility,Electric Utility,filtered
CPFE3,ELET3,0.8864313384270724,0.6071197411271945,0.8864313384270724,True,True,Utilities,Utilities,Electric Utility,Electric Utility,filtered
CPFE3,SBSP3,0.9425848520972758,0.5557668982983783,0.9425848520972758,True,False,Utilities,Utilities,Electric Utility,Water and Sanitation,filtered
CPLE3,CPLE6,0.8516224686867944,0.637369585413905,0.8516224686867944,True,True,Utilities,Utilities,Electric Utility,Electric Utility,filtered
CPLE3,TRPL4,1.0258702521768237,0.47379511284933,1.0258702521768237,True,True,Utilities,Utilities,Electric Utility,Electric Utility,filtered
CPLE6,ELET6,0.8031841897129696,0.6774475786975602,0.8031841897129696,True,True,Utilities,Utilities,Electric Utility,Electric Utility,filtered
CPLE6,ELET3,0.8100976074680598,0.6718709331872627,0.8100976074680598,True,True,Utilities,Utilities,Electric Utility,Electric Utility,filtered
CPLE6,SBSP3,0.880048181664757,0.6127575989742775,0.880048181664757,True,False,Utilities,Utilities,Electric Utility,Water and Sanitation,filtered
CPLE6,ITSA4,0.9160266109305758,0.5804476240335218,0.9160266109305758,False,False,Utilities,Financials,Electric Utility,Financial Services,filtered
CPLE6,TRPL4,0.9708388374820692,0.5287359758182322,0.9708388374820692,True,True,Utilities,Utilities,Electric Utility,Electric Utility,filtered
CPLE6,SAPR4,1.0011356175622805,0.4988637376240955,1.0011356175622805,True,False,Utilities,Utilities,Electric Utility,Water and Sanitation,filtered
CSNA3,GOAU4,0.6651503883447829,0.7787874804423922,0.6651503883447829,True,True,Basic Materials,Basic Materials,Steel and Metallurgy,Steel and Metallurgy,filtered
CSNA3,GGBR4,0.6654948840152755,0.7785582796747476,0.6654948840152755,True,True,Basic Materials,Basic Materials,Steel and Metallurgy,Steel and Metallurgy,filtered
CSNA3,VALE3,0.7296124449404477,0.7338328400940111,0.7296124449404477,True,False,Basic Materials,Basic Materials,Steel and Metallurgy,Mining,filtered
CTNM4,RAPT4,1.1507719774939413,0.3378619279073419,1.1507719774939413,False,False,Consumer Cyclical,Industrials,Textiles,Transportation Equipment,filtered
CTNM4,GUAR3,1.1570688065681654,0.3305958884334607,1.1570688065681654,True,False,Consumer Cyclical,Consumer Cyclical,Textiles,Retail,filtered
CTNM4,SHUL4,1.219405638510188,0.2565249443847804,1.219405638510188,False,False,Consumer Cyclical,Industrials,Textiles,Machinery and Equipment,filtered
CYRE3,LREN3,0.9035800281823592,0.5917715663349835,0.9035800281823592,False,False,Real Estate,Consumer Cyclical,Real Estate,Retail,filtered
CYRE3,RAPT4,0.9081356972487685,0.5876447776912466,0.9081356972487685,False,False,Real Estate,Industrials,Real Estate,Transportation Equipment,filtered
CYRE3,RENT3,0.9391517074985557,0.5589970351512736,0.9391517074985557,False,False,Real Estate,Industrials,Real Estate,Transportation,filtered
CYRE3,GUAR3,0.9708921115774862,0.528684253838305,0.9708921115774862,False,False,Real Estate,Consumer Cyclical,Real Estate,Retail,filtered
CYRE3,POMO4,0.9741127461485506,0.5255521788954647,0.9741127461485506,False,False,Real Estate,Industrials,Real Estate,Transportation Equipment,filtered
CYRE3,GRND3,1.003413176151896,0.4965809989623819,1.003413176151896,False,False,Real Estate,Consumer Cyclical,Real Estate,Apparel and Footwear,filtered
CYRE3,EMBR3,1.049120355200626,0.4496732401518561,1.049120355200626,False,False,Real Estate,Industrials,Real Estate,Aerospace and Defense,filtered
CYRE3,ROMI3,1.123731995004906,0.3686132017011469,1.123731995004906,False,False,Real Estate,Industrials,Real Estate,Machinery and Equipment,filtered
CYRE3,MGEL4,1.238440721326909,0.2331322898796425,1.238440721326909,False,False,Real Estate,Basic Materials,Real Estate,Steel and Metallurgy,filtered
CYRE3,KEPL3,1.2556527192754583,0.2116681242880737,1.2556527192754583,False,False,Real Estate,Industrials,Real Estate,Machinery and Equipment,filtered
CYRE3,TELB4,1.2945001941552385,0.1621346236660249,1.2945001941552385,False,False,Real Estate,Telecommunications,Real Estate,Telecommunications,filtered
CYRE3,TELB3,1.3155798417690145,0.1346248399655075,1.3155798417690145,False,False,Real Estate,Telecommunications,Real Estate,Telecommunications,filtered
ELET3,ELET6,0.8418075660887013,0.6456800108379084,0.8418075660887013,True,True,Utilities,Utilities,Electric Utility,Electric Utility,filtered
EMAE4,RAPT4,1.2217166856164718,0.2537041700431515,1.2217166856164718,False,False,Utilities,Industrials,Electric Utility,Transportation Equipment,filtered
EMAE4,GUAR3,1.2253224357349835,0.2492924642422436,1.2253224357349835,False,False,Utilities,Consumer Cyclical,Electric Utility,Retail,filtered
EMAE4,ETER3,1.2757115238907106,0.1862800539062204,1.2757115238907106,False,False,Utilities,Industrials,Electric Utility,Construction Materials,filtered
EMBR3,RAPT4,1.0586556223878056,0.4396241365933439,1.0586556223878056,True,False,Industrials,Industrials,Aerospace and Defense,Transportation Equipment,filtered
EMBR3,POMO4,1.1049198753600147,0.3895760345172048,1.1049198753600147,True,False,Industrials,Industrials,Aerospace and Defense,Transportation Equipment,filtered
ETER3,RAPT4,1.1273036079625975,0.3645932877372551,1.1273036079625975,True,False,Industrials,Industrials,Construction Materials,Transportation Equipment,filtered
ETER3,GUAR3,1.1353593086204574,0.3554796201644385,1.1353593086204574,False,False,Industrials,Consumer Cyclical,Construction Materials,Retail,filtered
FESA4,GOAU4,0.9671579178706637,0.5323027809500412,0.9671579178706637,True,True,Basic Materials,Basic Materials,Steel and Metallurgy,Steel and Metallurgy,filtered
FESA4,GGBR4,0.969446899915352,0.5300863541222567,0.969446899915352,True,True,Basic Materials,Basic Materials,Steel and Metallurgy,Steel and Metallurgy,filtered
FESA4,KLBN4,1.1479060941163552,0.3411557995452668,1.1479060941163552,True,False,Basic Materials,Basic Materials,Steel and Metallurgy,Paper and Cellulose,filtered
